Date,MSFT_MC,GE_MC,KO_MC,XOM_MC,CSCO_MC,AAPL_MC,NVDA_MC,MSFT,GE,KO,XOM,CSCO,AAPL,NVDA,SPY,QQQ
22/7/2004,313046.0225,347027.0152,119275.1984,296852.6833,144628.2448,12039.74,2492.2836,18.0773,94.5424,13.4005,23.4823,14.5055,0.478,0.1148,75.2453,29.7877
23/7/2004,302575.1727,343227.4493,110019.6184,296394.8801,141517.9599,11667.2985,2425.9112,17.4727,93.5073,12.3606,23.4461,14.1936,0.463,0.1118,74.6153,29.2239
26/7/2004,309375.8277,341011.0359,107900.5777,296460.2806,138880.9793,11880.1222,2357.8795,17.8654,92.9035,12.1225,23.4512,13.9291,0.472,0.1086,74.4714,29.0957
27/7/2004,307000.9958,346182.6672,106560.9543,296983.4842,140030.4324,12324.7717,2435.8671,17.7283,94.3124,11.972,23.4926,14.0444,0.49,0.1122,75.1699,29.4972
28/7/2004,308512.2525,351354.2985,106390.4568,299599.5026,138610.5198,12263.9649,2374.4726,17.8155,95.7213,11.9529,23.6996,13.902,0.487,0.1094,75.3959,29.3691
29/7/2004,307432.7834,350509.9505,104880.3358,301038.3127,140638.9664,12404.5806,2530.4477,17.7532,95.4913,11.7832,23.8134,14.1054,0.493,0.1166,75.7178,29.7108
30/7/2004,307540.7303,351061.8125,106828.879,302804.1251,141450.3451,12290.5679,2558.656,17.7594,95.6063,12.0021,23.9531,14.1868,0.488,0.1179,75.9027,29.8048
2/8/2004,307864.5711,351167.395,107681.3666,302477.1228,143614.0215,12001.7358,2591.8422,17.7781,95.6351,12.0979,23.9272,14.4038,0.477,0.1194,76.0602,29.8646
3/8/2004,303006.9604,347049.6775,107437.7987,306662.7522,140233.2771,11891.5235,2457.4381,17.4976,94.5137,12.0705,24.2583,14.0648,0.472,0.1132,75.4713,29.241
4/8/2004,302899.0135,347155.26,107657.0098,302411.7223,142802.6428,12081.5446,2483.9871,17.4914,94.5424,12.0952,23.922,14.3224,0.48,0.1144,75.4644,29.2495
5/8/2004,297177.8275,340186.815,106392.8182,299730.3035,139354.2835,11929.5277,2415.9554,17.161,92.6447,11.9994,23.7099,13.9766,0.474,0.1113,74.2318,28.7028
6/8/2004,292967.8983,332796.04,105543.6167,293528.4684,134756.4712,11317.6596,1564.7293,16.9179,90.6319,11.9036,23.3426,13.5155,0.45,0.0721,73.1703,27.951
9/8/2004,293399.6859,336280.2625,104864.2555,296390.8914,135567.8498,11515.2816,1634.4203,16.9428,91.5808,11.827,23.5702,13.5968,0.457,0.0753,73.2731,28.0194
10/8/2004,299228.8187,338814.2425,105446.5651,294634.4046,138340.0602,11978.9332,1763.8465,17.2794,92.2709,11.8927,23.4305,13.8749,0.476,0.0813,74.2181,28.3696
11/8/2004,295882.4647,339975.65,107848.5922,293593.5235,123667.6296,11785.1116,1712.4079,17.0862,92.5872,12.1636,23.4878,12.4033,0.468,0.0789,74.0674,28.1219
12/8/2004,290161.2787,333746.2825,106368.5553,289885.3846,120286.8852,11541.8846,1672.5845,16.7558,90.8907,11.9967,23.1911,12.0642,0.459,0.0771,73.2594,27.7375
13/8/2004,291672.5354,336702.5925,107654.489,292227.3671,120760.1894,11720.5045,1742.2755,16.8431,91.6958,12.1417,23.3785,12.1117,0.466,0.0803,73.4032,27.7802
16/8/2004,292428.1637,341031.475,108018.4325,293333.3032,123261.9403,11697.7019,1725.6824,16.8867,92.8747,12.1827,23.467,12.3626,0.465,0.0795,74.1633,28.0937
17/8/2004,291996.3761,339342.155,107557.4374,288584.2832,126304.6102,11731.9057,1820.2631,16.8618,92.4146,12.1307,23.0871,12.6678,0.466,0.0839,74.581,28.4123
18/8/2004,296422.1992,346099.435,108139.747,291511.7613,128400.6717,12062.5425,1941.3927,17.1174,94.2549,12.1964,23.3213,12.878,0.479,0.0894,75.348,28.9163
19/8/2004,292752.0045,345360.3575,106805.2875,293333.3032,129144.4355,11671.099,1941.8704,16.9054,94.0536,12.0459,23.467,12.9526,0.464,0.0891,75.1289,28.7643
20/8/2004,293615.5797,344726.8625,107266.2826,294374.1843,127656.908,11705.3028,2056.7838,16.9553,93.8811,12.0979,23.5503,12.8034,0.465,0.0944,75.6561,29.053
23/8/2004,294047.3673,343248.7075,107581.7003,292682.7525,129685.3546,11811.7146,2101.7499,17.0303,93.4785,12.1335,23.4149,13.0068,0.469,0.0965,75.4644,29.1214
24/8/2004,294047.3673,344515.6975,106805.2875,291771.9816,128265.442,12142.3514,2023.4756,17.0303,93.8236,12.0459,23.3421,12.8644,0.482,0.0929,75.5671,29.1128
25/8/2004,299248.1,346205.0175,107581.7003,293983.8539,130631.963,12560.3979,2110.077,17.2241,94.2836,12.1335,23.519,13.1018,0.499,0.0968,76.0807,29.5143
26/8/2004,298053.28,346205.0175,107872.8551,294374.1843,129617.7397,13172.266,2115.0732,17.1553,94.2836,12.1663,23.5503,13.0001,0.523,0.0971,76.0807,29.3862
27/8/2004,298270.52,345993.8525,108503.6905,295610.2306,131646.1863,13054.4529,2155.0431,17.1679,94.2261,12.2375,23.6491,13.2035,0.519,0.0989,76.3204,29.5229
30/8/2004,296532.6,343882.2025,107605.9632,293593.5235,128671.1313,13236.0047,2083.4304,17.0678,93.651,12.1362,23.4878,12.9051,0.515,0.0956,75.6904,29.0274
31/8/2004,296532.6,346205.0175,108479.4276,299903.8651,126845.5293,13379.537,2075.1033,17.0678,94.2836,12.2347,23.9926,12.722,0.521,0.0952,76.0876,29.0616
1/9/2004,297803.3921,347155.26,108309.5873,302115.7375,129076.8206,13910.9944,2115.0732,17.1241,94.5424,12.2156,24.1696,12.9458,0.541,0.0971,76.2314,29.2751
2/9/2004,300304.2491,349689.24,110032.2533,305628.7112,130496.7333,13833.4094,2201.6746,17.2679,95.2325,12.4099,24.4506,13.0882,0.538,0.1011,77.0942,29.7108
3/9/2004,294759.167,346732.93,110371.9339,306149.1517,126777.9144,13666.6016,2135.0582,16.949,94.4274,12.4482,24.4923,12.7152,0.532,0.098,76.7792,29.1649
7/9/2004,297477.3445,352012.055,110760.1403,306734.6473,128806.3611,13872.2019,2095.0883,17.1053,95.8651,12.492,24.5391,12.9187,0.54,0.0962,77.286,29.4118
8/9/2004,296390.0735,355390.695,105422.3022,306214.2068,130564.3481,14101.0777,2051.7876,17.0428,96.7852,11.8899,24.4975,13.095,0.549,0.0942,77.0942,29.2999
9/9/2004,296607.5277,357502.345,105567.8796,308881.4646,134756.4712,13848.9264,2256.6332,17.0553,97.3603,11.9064,24.7108,13.5155,0.539,0.1036,77.0257,29.5485
10/9/2004,298890.7968,357713.51,104233.4201,308165.8588,138340.0602,13914.8737,2343.2347,17.1866,97.4178,11.7559,24.6536,13.8749,0.542,0.1075,77.4229,30.0012
13/9/2004,296281.3464,356340.9375,103845.2137,309011.5747,136920.1476,13806.2547,2388.2008,17.0366,97.044,11.7806,24.7213,13.7325,0.537,0.1096,77.6763,30.3942
14/9/2004,298347.1613,357080.015,104015.054,308816.4095,137596.2965,13767.4621,2398.1933,17.1553,97.2453,11.7999,24.7056,13.8003,0.536,0.1101,77.8338,30.4369
15/9/2004,295628.9838,354018.1225,99866.098,308556.1892,132254.7203,13654.9639,2264.9603,16.999,96.4114,11.3292,24.6848,13.2645,0.531,0.104,77.2449,30.1149
16/9/2004,296390.0735,354018.1225,97148.6532,309336.85,132457.565,14101.0777,2349.8963,17.0428,96.4114,11.0209,24.7473,13.2849,0.549,0.1079,77.4777,30.1721
17/9/2004,299108.251,361303.315,97779.4886,314671.3657,129550.1248,14407.5386,2446.4902,17.1991,98.3954,11.0925,25.174,12.9933,0.561,0.1123,77.8069,30.2661
20/9/2004,299326.6654,361197.7325,98119.1692,313630.4846,128353.4626,14628.6559,2443.1594,17.1991,98.3667,11.131,25.0908,13.0882,0.569,0.1121,77.3393,30.2686
21/9/2004,296606.503,363837.295,98822.7933,321957.5333,130681.1065,14745.0334,2508.1105,17.0428,99.0855,11.2109,25.7569,13.3256,0.574,0.1151,77.6762,30.3857
22/9/2004,295083.2121,358241.4225,98070.6434,317859.064,126092.3043,14322.1951,2391.5316,16.9553,97.5616,11.1255,25.4291,12.8577,0.557,0.1098,76.7067,29.856
23/9/2004,297585.7615,352856.715,97100.1274,310703.0065,125693.278,14457.9688,2413.182,17.0991,96.6649,11.0154,24.8566,12.817,0.563,0.1108,76.2941,29.8295
24/9/2004,296932.9225,352751.1325,97027.3387,311158.392,122368.059,14465.7273,2339.9038,17.0616,96.6359,11.0072,24.893,12.4779,0.563,0.1074,76.6448,29.727
27/9/2004,295844.8576,349689.24,96153.8742,312004.1079,119973.9013,14558.8294,2298.2685,16.999,95.7971,10.9081,24.9607,12.2338,0.567,0.1055,76.1566,29.4716
28/9/2004,296715.3095,351695.3075,97027.3387,315712.2467,120096.3964,14756.6712,2331.5768,17.0491,96.3467,11.0072,25.2573,12.2541,0.574,0.107,76.521,29.5314
29/9/2004,300088.3108,353173.4625,97075.8645,313240.1542,121691.4786,15004.9432,2388.2008,17.2429,96.7516,11.0127,25.0595,12.4169,0.584,0.1096,76.9061,29.9671
30/9/2004,300849.9563,354546.035,97172.9161,314411.1454,120295.7816,15032.098,2418.1782,17.2866,97.1277,11.0237,25.1532,12.2744,0.585,0.111,76.8511,30.0183
1/10/2004,307378.3459,358663.7525,97803.7515,318054.2292,125812.1075,15001.064,2518.1029,17.6618,98.2557,11.0953,25.4447,12.8373,0.584,0.1156,78.1507,30.8384
4/10/2004,305963.8615,360247.49,98871.3191,318249.3944,126011.4928,15047.615,2589.7156,17.5805,98.6896,11.2164,25.4603,12.8577,0.586,0.1189,78.2814,31.0204
5/10/2004,308792.8581,359508.4125,98604.4272,320851.5971,126941.9574,15272.6116,2531.4262,17.743,98.4871,11.1861,25.6685,12.9526,0.594,0.1162,78.3226,31.0605
6/10/2004,310424.9556,362992.635,99235.2626,325470.507,129799.813,15765.2765,2541.4187,17.8368,99.4416,11.2576,26.038,13.2442,0.614,0.1166,78.8177,31.3082
7/10/2004,306507.9215,358452.5875,97342.7564,323583.91,127141.3427,15369.5929,2556.4074,17.6117,98.1978,11.043,25.8871,12.9729,0.598,0.1173,78.0132,30.958
8/10/2004,304549.4044,356235.355,97051.6016,324234.4607,124815.1812,15152.3548,2416.5128,17.4992,97.5904,11.0099,25.9391,12.7356,0.59,0.1109,77.3668,30.3942
11/10/2004,305311.05,358980.5,97075.8645,323909.1854,126144.4163,14970.03,2419.8436,17.543,98.3425,11.0127,25.9131,12.8712,0.583,0.1111,77.6831,30.5394
12/10/2004,304984.6304,359191.665,96517.8178,321176.8725,127340.728,14853.6525,2384.87,17.5242,98.4003,10.9494,25.6945,12.9933,0.578,0.1095,77.3806,30.4882
13/10/2004,304984.6304,355918.6075,95571.5646,315386.9714,125346.8752,15420.0231,2369.8813,17.5242,97.5037,10.842,25.2313,12.7898,0.6,0.1088,76.6998,30.4198
14/10/2004,302482.0809,353279.045,94989.255,316883.238,123552.4078,17448.8714,2298.2685,17.3804,96.7806,10.776,25.351,12.6067,0.679,0.1055,76.0809,30.2831
15/10/2004,304549.4044,354229.2875,95110.5695,318899.9451,122821.3284,17650.5925,2234.9829,17.4992,97.0409,10.7897,25.5123,12.5321,0.687,0.1026,76.5073,30.4369
18/10/2004,309119.2776,357819.0925,95207.6211,317143.4583,123951.1783,18523.424,2274.9528,17.7618,98.0243,10.8007,25.3718,12.6474,0.721,0.1044,76.7961,30.8726
19/10/2004,306616.728,352962.2975,95547.3017,314281.0352,124283.4871,18395.4087,2259.9641,17.618,96.6938,10.8393,25.1428,12.6813,0.716,0.1037,76.1497,30.6505
20/10/2004,312263.7856,350745.065,95717.142,317924.1191,122621.9432,18414.805,2286.6107,17.9425,96.0864,10.8585,25.4343,12.5118,0.717,0.105,75.9984,30.794
21/10/2004,310751.3752,352328.8025,95789.9307,317533.7887,123818.2548,18597.1298,2338.2384,17.8556,96.5202,10.8668,25.403,12.6339,0.724,0.1073,76.4935,31.2655
22/10/2004,301829.2418,347894.3375,94382.6825,316818.1829,121425.6315,18391.5295,2211.6671,17.3429,95.3054,10.7072,25.3458,12.3897,0.716,0.1015,75.6339,30.5821
25/10/2004,300632.3703,347366.425,93776.11,317533.7887,120029.9346,18445.839,2221.6596,17.2741,95.1608,10.6383,25.403,12.2473,0.718,0.102,75.5446,30.4326
26/10/2004,303570.1459,355540.8265,95353.1985,321306.9826,120362.2434,18608.7675,2413.182,17.4429,97.2723,10.8173,25.7049,12.2812,0.724,0.1108,76.6998,30.5992
27/10/2004,306290.3085,358923.909,98094.9063,318444.5596,123286.5607,19512.633,2479.7984,17.5992,98.1978,11.1283,25.4759,12.5796,0.759,0.1138,77.6212,31.3766
28/10/2004,304767.0174,359769.6796,97962.9651,316232.6873,125945.0311,20245.8115,2453.1519,17.5117,98.4292,11.1448,25.299,12.8509,0.788,0.1126,77.855,31.5731
29/10/2004,304331.7914,360721.1716,98374.2692,320201.0465,127673.0368,20327.2758,2409.8511,17.4867,98.6896,11.1916,25.6164,13.0272,0.791,0.1106,77.8413,31.5218
1/11/2004,305528.663,359981.1223,98059.7425,317598.8437,128005.3455,20346.672,2461.4789,17.5555,98.4871,11.1558,25.4082,13.0611,0.792,0.113,78.0545,31.6397
2/11/2004,307269.567,359981.1223,98350.0748,315061.6961,128204.7308,20753.9934,2496.4526,17.6555,98.4871,11.1888,25.2053,13.0814,0.808,0.1146,78.082,31.7448
3/11/2004,309772.1166,362941.3195,98833.962,320526.3218,128138.2691,21456.1378,2519.7683,17.7993,99.297,11.2439,25.6425,13.0747,0.835,0.1157,79.0653,31.9575
4/11/2004,315538.8613,370976.1404,100067.8744,326511.3881,129733.3513,21122.5222,2566.3999,18.1307,101.4952,11.3843,26.1213,13.2374,0.822,0.1178,80.1449,32.1369
5/11/2004,318911.8629,372033.3537,100164.6519,327812.4895,132724.1304,21227.262,2937.7867,18.3245,101.7845,11.3953,26.2254,13.5426,0.826,0.1348,80.6469,32.4273
8/11/2004,318585.4434,371293.3044,99874.3195,323661.4907,132724.1304,21095.3675,2969.4296,18.3057,101.582,11.3622,26.1109,13.5426,0.821,0.1363,80.53,32.4615
9/11/2004,323647.2296,374464.9442,99777.5421,318113.3767,131261.9717,20967.3522,2951.11,18.6121,102.4497,11.3512,25.8021,13.3934,0.816,0.1355,80.3718,32.3931
10/11/2004,323212.3661,373407.7309,99608.1816,320435.843,122555.4814,21238.8998,2951.11,18.587,102.1605,11.332,25.9905,12.505,0.827,0.1355,80.4337,32.2821
11/11/2004,325930.2635,378482.3547,99100.1,320371.3301,124549.3341,21452.2586,3009.3995,18.7433,103.5488,11.2742,25.9853,12.7085,0.835,0.1381,81.0457,32.7092
12/11/2004,325821.5476,383239.8145,98688.7959,325274.3146,128005.3455,21529.8436,3014.3957,18.7371,104.8504,11.2274,26.383,13.0611,0.838,0.1384,81.6852,33.0253
15/11/2004,297772.8458,381653.9945,98180.7143,319855.2264,129932.7365,21428.9831,3059.3618,19.0798,104.4166,11.1696,25.9434,13.2578,0.834,0.1404,81.8859,33.1705
16/11/2004,294837.5166,381653.9945,97382.3004,318758.5062,128802.8866,21310.6659,3049.3693,18.8917,104.4166,11.0787,25.8545,13.1425,0.829,0.14,81.2997,32.9681
17/11/2004,295381.0961,384297.0277,97454.8835,322564.7705,129866.2748,21297.0885,3100.9971,18.9266,105.1397,11.087,26.1632,13.251,0.829,0.1423,81.7825,33.4097
18/11/2004,294293.9371,389371.6515,97454.8835,322887.3353,129733.3513,21487.1718,3140.967,18.8569,106.528,11.087,26.1894,13.2374,0.836,0.1442,81.8928,33.5635
19/11/2004,292010.9032,383451.2571,96124.1937,325016.2628,126343.8016,21401.8283,3157.6211,18.7106,104.9083,10.9356,26.362,12.8916,0.833,0.1449,80.9824,33.0424
22/11/2004,289727.8693,381548.2732,96462.9147,328435.4493,126097.7474,23799.2055,3241.1517,18.5643,104.3876,10.9741,26.6394,12.9865,0.926,0.1491,81.3687,33.3584
23/11/2004,288423.2786,378588.076,96075.805,330306.325,125110.0366,23768.1715,3254.4487,18.4807,103.5778,10.9301,26.7911,12.8848,0.925,0.1497,81.4928,33.3072
24/11/2004,289619.1534,376790.8134,96293.5542,332177.2007,126492.8318,24846.6033,3267.7457,18.5574,103.086,10.9549,26.9429,13.0272,0.967,0.1503,81.6859,33.5976
26/11/2004,289184.2898,374676.3869,96438.7204,333209.4079,126624.5265,25040.5658,3300.9883,18.5295,102.5076,10.9714,27.0266,13.0408,0.975,0.1518,81.6238,33.4951
29/11/2004,291032.4601,373196.2883,96075.805,331403.0452,124714.9523,26549.5945,3236.1653,18.6479,102.1026,10.9991,26.8801,12.8441,1.033,0.1488,81.2514,33.4891
30/11/2004,291467.3237,373830.6163,95108.0305,330628.8898,123463.8519,26010.3786,3179.6529,18.6758,102.2762,10.8883,26.8173,12.7152,1.012,0.1462,81.3066,33.42
1/12/2004,296250.8232,380808.2239,96220.9711,329983.7602,126097.7474,26297.4432,3259.4351,18.9823,104.1852,11.0157,26.7649,12.9865,1.023,0.1499,82.2308,34.1016
2/12/2004,294511.3689,379962.4533,97793.6045,323661.4907,126426.9844,25296.5964,3302.6504,18.8708,103.9538,11.1957,26.2521,13.0204,0.985,0.1519,82.2997,34.2298
3/12/2004,296033.3914,378799.5187,98495.241,324306.6203,127941.4743,25200.9887,3445.5935,18.9683,103.6356,11.2761,26.3045,13.1764,0.946,0.1585,82.2446,34.281
6/12/2004,297120.5504,377107.9774,97721.0215,323467.9519,130509.5224,26447.3681,3610.1443,19.038,103.1728,11.1874,26.2364,13.4409,0.993,0.166,82.217,34.4006
7/12/2004,294293.9371,373302.0096,97164.5512,320629.3819,129916.8959,25285.4208,3791.3164,18.8569,102.1315,11.1237,26.0062,13.3798,0.949,0.1744,81.4514,33.8112
8/12/2004,297446.6981,377530.8627,97721.0215,322693.7964,130377.8276,25442.2234,3836.1939,19.0589,103.2885,11.1874,26.1737,13.4273,0.955,0.1764,81.9273,34.0077
9/12/2004,296033.3914,380808.2239,98737.1846,324629.185,127743.9321,25727.6845,3801.2892,18.9683,104.1852,11.3038,26.3306,13.156,0.966,0.1748,82.217,34.2127
10/12/2004,294402.653,387891.5529,98059.7425,323532.4648,127875.6269,26194.0717,3874.4228,18.8639,106.1231,11.2262,26.2417,13.1696,0.984,0.1782,82.2997,34.1102
13/12/2004,296250.8232,396243.5378,98858.1564,326887.1384,126887.9161,26097.5778,3768.0466,18.9823,108.4081,11.3176,26.5138,13.0679,0.98,0.1733,83.017,34.4092
14/12/2004,296033.3914,395186.3245,99922.7083,326822.6255,126953.7635,26250.3598,3844.5045,18.9683,108.1189,11.4395,26.5085,13.0747,0.986,0.1768,83.3067,34.5775
15/12/2004,294728.8007,395292.0459,100334.0124,325854.9312,127743.9321,26238.298,3879.4092,18.8848,108.1478,11.4866,26.4301,13.156,0.985,0.1784,83.3687,34.4519
16/12/2004,295272.3802,392331.8487,99511.4041,323209.9,127743.9321,26775.4474,3930.9352,18.9196,107.3379,11.3924,26.2155,13.156,1.005,0.1808,82.9273,34.1273
17/12/2004,293098.0622,388525.8809,99075.9056,321274.5114,125044.1892,26129.7424,3832.7034,18.7803,106.2966,11.3426,26.0585,12.878,0.981,0.1763,82.7665,34.0441
20/12/2004,292989.3463,392331.8487,99075.9056,329403.1436,125439.2736,25217.071,3791.3164,18.7733,107.3379,11.3426,26.7178,12.9187,0.947,0.1744,82.7873,33.8069
21/12/2004,294293.9371,392966.1766,99196.8774,333467.4598,127480.5426,25607.0671,3819.5726,18.8569,107.5115,11.3564,27.0475,13.1289,0.962,0.1757,83.4248,34.2209
22/12/2004,293206.7781,389477.3728,100600.1503,330886.9416,127217.153,25631.1906,3824.559,18.7872,107.1914,11.5171,26.8382,13.1018,0.962,0.1759,83.6258,34.264
23/12/2004,293641.6417,388737.3235,100430.7898,335273.8225,128073.1691,25735.7257,3834.5317,18.8151,106.9877,11.4977,27.194,13.1899,0.966,0.1763,83.6881,34.2882
27/12/2004,291902.1873,386622.897,100769.5109,328241.9105,127085.4583,25393.9764,3801.2892,18.7036,106.4058,11.5364,26.6237,13.0882,0.954,0.1748,83.5149,34.1433
28/12/2004,292989.3463,387891.5529,101253.3981,329338.6307,126822.0687,25804.0755,3781.3436,18.7733,106.755,11.5918,26.7126,13.0611,0.969,0.1739,83.9722,34.471
29/12/2004,292445.7668,386517.1756,100551.7616,329854.7343,127151.3056,25908.6106,3814.5862,18.7385,106.3767,11.5115,26.7545,13.095,0.973,0.1754,84.097,34.5141
30/12/2004,290923.7442,386940.0609,100769.5109,329209.6048,127875.6269,26053.3514,3799.627,18.6409,106.4931,11.5364,26.7021,13.1696,0.978,0.1747,83.9376,34.4883
31/12/2004,290488.8806,385882.8477,100745.3165,330693.4027,127217.153,25892.5282,3915.9761,18.6131,106.2021,11.5337,26.8225,13.1018,0.972,0.1801,83.7574,34.4236
3/1/2005,290706.3124,386834.3396,100503.3729,323145.3871,127217.153,25446.244,3919.3003,18.627,106.464,11.506,26.2103,13.1018,0.956,0.1802,83.3624,34.0648
4/1/2005,291793.4714,382182.6012,99100.1,320951.9467,122212.7516,25707.5816,3734.804,18.6967,105.1838,11.3453,26.0324,12.5864,0.965,0.1718,82.3438,33.4447
5/1/2005,291141.176,379856.732,98640.4072,319274.6098,122278.599,25932.734,3769.7087,18.6549,104.5436,11.2927,25.8963,12.5932,0.974,0.1734,81.7756,33.2377
6/1/2005,290815.0283,382922.6505,99463.0154,323338.926,124122.3258,25952.8369,3733.1419,18.634,105.3874,11.3869,26.226,12.7831,0.975,0.1717,82.1914,33.0713
7/1/2005,289945.3011,380596.7813,99583.9872,321209.9985,123266.3098,27842.509,3661.6703,18.5783,104.7473,11.4007,26.0533,12.6949,1.045,0.1684,82.0736,33.2464
10/1/2005,291358.6078,379645.2893,100140.4575,322435.7446,123266.3098,27725.9122,3669.981,18.6688,104.4855,11.4644,26.1527,12.6949,1.041,0.1688,82.4616,33.2291
11/1/2005,290597.5965,374253.5016,99583.9872,321597.0762,122739.5307,25956.8575,3556.9562,18.62,103.0015,11.4007,26.0847,12.6406,0.975,0.1636,81.8934,32.9954
12/1/2005,291141.176,377213.6988,99583.9872,326371.0348,124649.1049,26318.7096,3527.0379,18.6549,103.8162,11.4007,26.4719,12.8373,0.988,0.1622,82.1636,33.2722
13/1/2005,285596.6652,372456.239,98567.8241,326112.983,123661.3941,28063.6409,3563.6047,18.2996,102.5069,11.2844,26.451,12.7356,1.054,0.1639,81.5053,32.8324
14/1/2005,283965.9267,375522.1575,99124.2944,329467.6566,124319.868,28224.464,3575.2396,18.1951,103.3507,11.3481,26.7231,12.8034,1.06,0.1644,81.935,33.1429
18/1/2005,286140.2447,380173.8959,99801.7365,332241.7136,123398.0045,28405.3901,3631.752,18.3344,104.6309,11.4256,26.9481,12.7085,1.067,0.167,82.7873,33.393
19/1/2005,282443.9041,374676.3869,99438.821,329338.6307,119513.0087,28095.8055,3548.6455,18.0976,103.1179,11.3841,26.7126,12.3084,1.055,0.1632,81.9211,32.841
20/1/2005,281139.3134,373936.3376,99995.2913,327209.7032,120632.4143,28328.9991,3556.9562,18.014,102.9142,11.4478,26.5399,12.4236,1.064,0.1636,81.4222,32.2115
21/1/2005,278856.2795,371399.0257,98979.1282,325403.3405,118591.1452,28341.0608,3563.6047,17.8677,102.2159,11.3315,26.3934,12.2134,1.064,0.1639,80.9232,31.9527
24/1/2005,279073.7113,372773.403,99100.1,329854.7343,116879.1132,28449.6164,3420.6616,17.8817,102.5942,11.3453,26.7545,12.0371,1.068,0.1573,80.7639,31.5043
25/1/2005,282878.7677,377425.1414,99777.5421,331144.9934,115298.7759,28968.2711,3480.4982,18.1255,103.8744,11.4229,26.8591,11.8743,1.088,0.1601,80.9925,31.6595
26/1/2005,282770.0518,375204.9935,100842.0939,333531.9727,116484.0288,29048.6827,3525.3757,18.1185,103.2634,11.5447,27.0527,11.9964,1.091,0.1621,81.2351,32.039
27/1/2005,284082.5881,376473.6495,101035.6488,333854.5375,119710.5508,29205.4853,3807.9377,18.1882,103.6126,11.5669,27.0789,12.3287,1.097,0.1751,81.3737,31.9959
28/1/2005,284844.2036,377953.748,100382.4011,330757.9157,117866.824,29744.2428,3802.9513,18.2369,104.0199,11.4921,26.8277,12.1388,1.117,0.1749,81.3737,31.8406
